,city,comments,country,date posted,datetime,duration (hours/min),duration (seconds),latitude,longitude,shape,state
72269,lodi,cluster UFO&#39s ...no sound...it looked like one craft with.approx. 10-12 circular with bright red lights. Broke apart into seperate craf,us,5/24/2005,8/8/1962 14:00,5-10 minutes,600.0,41.033333299999995,-82.01222220000001,other,oh
72270,tularosa,Object in the skys&#44 1963 or 65?,us,11/8/2003,8/8/1965 12:30,five minutes,300.0,33.0738889,-106.01805559999998,disk,nm
72271,minneapolis,A firery ball came from a high altitude at a steep angle in the northern sky. It leveled off and changed to a dome shape with a pulsati,us,1/28/1999,8/8/1965 23:10,2 min.,120.0,44.98,-93.26361109999999,changing,mn
72272,babylon,Circular object with lights  around perimeter hovering over  witness,us,7/4/2012,8/8/1967 11:00,2 minutes,120.0,40.695555600000006,-73.32611109999999,circle,ny
72273,alamosa,Alamosa UFO disappears after flash of blinding light.,us,11/28/2007,8/8/1967 16:00,20 minutes,1200.0,37.46944439999999,-105.86944440000002,light,co
72274,oxford (uk/england),2 unidentified lights,gb,8/11/2004,8/8/1967 22:00,40minutes,2400.0,51.75,-1.25,unknown,
72275,cherry hill,Early 1960&#39s   South New Jersey Large circular craft&#44 zig-zag movement&#44 visable more than 20 minutes.,us,10/31/2003,8/8/1968 18:00,45 minutes,2700.0,39.9347222,-75.03111109999999,disk,nj
72276,east haven,Police officers observe UFO 2 nights consecutively in  August of 1974,us,3/9/2004,8/8/1974 03:00,1 minute,60.0,41.2761111,-72.8688889,light,ct
72277,mentor,It wasn&#39t just a light&#44 a shape or a &quot;ball&quot;. This thing had the mechanics&#44 details and lights. And of course it was dead silent&#33,us,4/16/2005,8/8/1974 10:00,10 minutes,600.0,41.6661111,-81.33972220000001,disk,oh
72278,lake zurich,The objects I saw changed me forever,us,2/1/2007,8/8/1974 22:00,two hours,600.0,42.19694439999999,-88.0933333,sphere,il
72279,damarascotta lake,Hello&#44 My name is Jonathan Shea&#44 I saw&#44 not only me but my sister and little brother&#44 were about to leave the boat after I saw what I s,,9/21/2000,8/8/1975 21:30,10. min,600.0,44.172903999999996,-69.487085,disk,me
72280,dekalb,at 10:00 pm I saw a pin point of light slowly descending into a area were there nothing for miles but cornfields,us,4/16/2005,8/8/1975 22:00,10 sec.,10.0,41.929444399999994,-88.75027779999999,light,il
72281,sacramento,fire emitting rectangle shaped object traveling at high velocity&#44 low attitude roocket blasting noise then vanished silent.,us,4/8/2002,8/8/1976 19:30,5 min.,300.0,38.5816667,-121.49333329999999,rectangle,ca
72282,mountlake terrace,Triangle craft headed towards Boeing Everett&#44 WA facility,us,3/27/2014,8/8/1976 23:00,5 minutes,300.0,47.7883333,-122.3075,triangle,wa
72283,port richey,5 glowing&#44 pale green spheres in a chevron formation slowly flying north to south,us,1/10/2009,8/8/1976 23:30,2 minutes,120.0,28.271388899999998,-82.7197222,formation,fl
72284,portsmouth,shoe box shape in New Hampshire in late &#3970s.,us,11/20/2001,8/8/1977 18:00,one minute,60.0,43.0716667,-70.7630556,rectangle,nh
72285,jefferson,Triangle shaped with red&#44 blue&#44 white&#44 lights on corners. Making right turns.,us,8/12/2008,8/8/1977 21:00,three min,180.0,41.7386111,-80.77,triangle,oh
72286,29 palms,I was in the Marines and stationed at Marine Corps Base 29 Palms&#44 CA in the Summer of 1977. I and some friends were at a Drive-In movie,,9/2/2005,8/8/1977 23:00,15 minutes,900.0,34.135558,-116.05416899999999,unknown,ca
72287,aokville (canada),red hypnotic light in the sky at night.,,2/12/2004,8/8/1978 20:00,30 minitues+,1800.0,43.467517,-79.68766600000001,other,on
72288,campinas (brazil),it was o tringle. it came from the horizon. first I thought it was an airplane because the light looks like a plane and because there i,,8/24/2010,8/8/1979 21:00,40 min,2400.0,-22.909938,-47.062633,triangle,
72549,palatine,saw 5 orange disks bobbing up &amp; down and side to side watching us at a missle base,us,1/17/2004,8/9/1961 20:00,30 min approx.,1800.0,42.1102778,-88.0341667,disk,il
72550,eugene,A cigar shaped large object&#44 that blended colors from red to white. Stayed about 3 min.,us,9/2/2005,8/9/1968 21:00,3 to 5 min.,300.0,44.0522222,-123.08555559999999,cigar,or
72551,holt,this sauser hoovered over tin quanset hut shed 3 minutes lit up the entire building then shot off at fast speed,us,1/31/2011,8/9/1971 23:00,5 min,300.0,37.9344444,-121.4261111,disk,ca
72552,spokane,Confirmation of 1974 report 34 years later.,us,8/12/2008,8/9/1974 12:00,10-15 seconds,15.0,47.658888899999994,-117.425,cigar,wa
72553,spokane,I was 11 years old and happened to be in a car with my mom&#44 and we saw a bullet shaped craft with flames comming out of the rear. I hav,us,6/18/2004,8/9/1974 12:00,10 seconds,10.0,47.658888899999994,-117.425,other,wa
72554,denver,Myself and a friend&#39s sister were standing on a rear balcony at 18th and Franklin St. (SE corner&#44 alley) when we both seemed to &quot;sense&quot;,us,2/14/2006,8/9/1977 22:00,15 seconds,15.0,39.7391667,-104.98416670000002,triangle,co
72744,wichita,MADE  ONY  A  HUMMING SOUND EVEN WHEN  IT TOOK OFF.,us,7/25/2004,9/10/1960 10:00,20 min.,1200.0,37.6922222,-97.33722220000001,oval,ks
72745,spartanburg/greenville (near),It is just the plain truth about a craft that made a lasting impression in my mind as I looked it over.,,3/19/2002,9/10/1964 22:00,15 minutes?,900.0,34.861993,-82.381509,disk,sc
72746,new kensington,Ufo over filled stadium,us,11/11/2003,9/10/1965 00:00,30 minutes,1800.0,40.5697222,-79.765,cigar,pa
72747,brownville,Three  metallic circles saw on the western horizon.,us,4/27/2004,9/10/1967 00:00,3 minutes,180.0,45.3069444,-69.03388890000001,circle,me
72748,portsmouth,Starting with a single craft flying at altitude of no more than 600-800 feet&#44 on a heading from N to S&#44 flying over my sister&#39s house&#44,us,8/10/1999,9/10/1967 21:30,30 minutes,1800.0,38.7316667,-82.9977778,other,oh
72749,atlanta,Cigar shaped UFO with lights all around it stationary in the sky for 10 min&#44 then moved and stationary for 10min&#44 took off-gone in sec.,us,3/23/2011,9/10/1967 22:00,20 minutes,1200.0,33.7488889,-84.3880556,cigar,ga
72750,corydon,silvery saucer crossing overhead 200-300 feet up clear sky tipping side to side no sound,us,7/5/2005,9/10/1968 16:00,10 secs,10.0,37.743333299999996,-87.70388890000001,disk,ky
72751,colorado springs,Possibly observed a &quot;mother ship&quot; with three smaller craft darting about it.,us,2/18/2001,9/10/1968 19:00,3-5 minutes,300.0,38.8338889,-104.8208333,sphere,co
72752,tontitown,Mysterious illuminated cloud appears over the National Forrest.,us,2/24/2007,9/10/1968 21:00,1-1/2 minute,120.0,36.1777778,-94.2333333,unknown,ar
72753,chatham (canada),The saucer was black&#44dome top&#4425-30ft.in diam.8-10ft.high&#44flat bottom&#44what caught are eye was the white beam shining up into the sky .,ca,10/30/2006,9/10/1969 20:30,8-10 mins,600.0,42.4,-82.18333299999999,disk,on
72754,mundelin,It wasn&#39t so much what I saw but how it moved that I will never forget.,,12/12/2009,9/10/1970 11:00,30 seconds,30.0,42.263079,-88.00396500000001,disk,il
72755,san angelo,Three white light plasma craft (w intelligent thought) sped across Texas sky and the shot up into atmosphere.,us,4/27/2004,9/10/1970 21:30,20 seconds,20.0,31.463611100000005,-100.4366667,light,tx
72756,indianapolis,Crescent-shaped object seen in 1971,us,7/16/2003,9/10/1971 19:00,5 min.,300.0,39.7683333,-86.1580556,other,in
72757,moss point,it was round and glowing like a full moon&#44 the color was sort of a white or gray,us,1/17/2004,9/10/1973 17:00,3 hours overall approx.,10800.0,30.411388899999995,-88.5344444,circle,ms
72758,meriden,A very large yellow-orange disk hovered above the trees before appearing to degrade to a small round white light as it flew away. There,us,4/2/1999,9/10/1975 19:45,2 hours?,7200.0,41.53805560000001,-72.8075,disk,ct
72759,franconia,Crystal clear sky&#44 White Mountains&#44 NH (checking out satellites) tracking a satellite it stopped&#44 four (whatevers) shot out 4 direction,us,3/19/2009,9/10/1976 03:00,28 seconds,28.0,44.226944399999994,-71.7483333,other,nh
72760,new york city (bronx),1976 Sighting - 2 disks over NY city.,us,5/14/2002,9/10/1976 22:00,15 minutes,900.0,40.7141667,-74.0063889,disk,ny
72761,albany,It was a warm night for early September in upstate New York. It was &quot;trash night.&quot;  My parents purchased a new easy chair for,us,7/4/2012,9/10/1976 23:00,2 minutes,120.0,42.6525,-73.7566667,circle,ny
72762,texas (empty desert),UFO &quot;cigar&quot; crosses immense Texas sky,,4/27/2004,9/10/1977 13:00,30 minutes,1800.0,31.968598999999998,-99.901813,cigar,tx
73034,denver,Normal heavnly bodies do not travel in geometric patterns.,us,12/16/2005,9/11/1974 20:00,5 min.,300.0,39.7391667,-104.98416670000002,other,co
73035,grand coulee,My uncle and I were outside walking his dogs.  He worked for a major airplane manufacturer in washington&#44 and was over visiting.  we sa,us,7/30/2002,9/11/1975 21:00,10 minutes,600.0,47.9416667,-119.0022222,cigar,wa
73036,reading (uk/england),UK is Reading in to it??,gb,11/20/2001,9/11/1978 00:00,0.45,45.0,51.433333000000005,-1.0,light,
73297,toledo,Watched light move over woods for several nights&#44 encountered two small glowing figures&#44 experienced time displacement.,us,7/1/2002,9/1/1961 20:30,several days,172800.0,41.663888899999996,-83.5552778,light,oh
73298,san juan island (100 miles north of seattle),About noon&#44 large disk traveled high speed and hovered Impossible maneuvers (to our level of tech). Chased pointlessly by naval jet air,,1/3/2001,9/1/1962 12:00,5 minutes aprox,300.0,48.551367,-123.078106,disk,wa
73299,seattle,This event occurred many years ago when I was eight. I have never spoken publicly of it&#44 but now&#44 at the age of 45&#44 I am interested in,us,2/16/2000,9/1/1962 12:00,3 mins.,180.0,47.6063889,-122.33083329999998,circle,wa
73300,oxen hill,Witnessed a blimplike craft moving slowly&#44 no sound&#44 wide circling lights speeding off and out of sight within 5 seconds,,11/16/2002,9/1/1964 20:00,5 minutes,300.0,38.803056,-76.989722,oval,md
73301,east hartford,Redish-Orange object falling e to w in northern sky North of East Hartford&#44 CT,us,1/31/2011,9/1/1964 20:30,1.5 seconds,1.5,41.7822222,-72.6125,fireball,ct
73302,jefferson city,Mid 1960&#39s in Jefferson City Mo silver sphere descended and rapidly ascended upon approach of a military jet,us,1/19/2005,9/1/1965 13:00,2 minutes or so,120.0,38.576666700000004,-92.1733333,sphere,mo
73303,new york city (queens),SITING OF A MASSIVE UFO ABOVE THROGS NECK BRIDGE SEPTEMBER 1966,us,10/12/2001,9/1/1966 22:00,45 minutes,2700.0,40.7141667,-74.0063889,sphere,ny
73304,bentonia,a light that did not light the ground around me but was so bright i just could look at it then it shot across the sky,us,1/10/2009,9/1/1967 18:00,5 min,300.0,32.6408333,-90.3647222,light,ms
73305,north royalton,what did we see?,us,9/12/2003,9/1/1967 23:00,10 min.,600.0,41.3136111,-81.7247222,disk,oh
73306,gulf of mexico,I would like to know if anyone else from the USCG Venturous has reported this.,,4/27/2007,9/1/1968 23:00,10-15 min.,900.0,29.186896,-89.936737,oval,la
73307,walpole,The object just hovered for a few minutes without making sound.  There was no movement in the trees and the silence was deafening.,us,1/17/2004,9/1/1969 02:30,5 minutes,300.0,42.1416667,-71.25,oval,ma
73308,los angeles,Northbound saucer-shaped objects zigzag across Southern California,us,6/12/2008,9/1/1970 14:00,2 minutes,120.0,34.0522222,-118.2427778,disk,ca
73309,freeway by air force base,FLARE MOVED ALONG HILLTOP AND TURNED INTO A CIGAR 5 STORY SHIP,,1/10/2009,9/1/1971 04:00,30 minutes,1800.0,36.778261,-119.41793200000001,cigar,ca
73310,humboldt,Craft resembling a large blimp appears out of thin air from a cloudless sky  &#44descends&#44 lands and vanishes,us,1/22/2004,9/1/1971 08:00,45 sec,45.0,42.720833299999995,-94.215,cigar,ia
73311,dexter,I was thirteen then. My grandmother&#44 mother and I were having an ice cream in the car outside a diner. About 45-50 degrees south we saw,us,1/28/1999,9/1/1971 14:00,1 minute,60.0,45.023888899999996,-69.2902778,sphere,me
73312,buffalo,Silent&#44 unmarked arrowshaped aircraft flying low over the University at Buffalo.  Was it an experiment?,us,1/11/2002,9/1/1971 15:00,less than 1 min.,60.0,42.8863889,-78.87861109999999,triangle,ny
73313,orono,craft was about 30-40&#39 in length with very defined corners rectangular in shape and glowing red from inside&#44 hovering&#44,us,5/8/2014,9/1/1971 22:00,5+ minutes,300.0,44.883055600000006,-68.6725,rectangle,me
73314,forest grove,Clear night&#44 full moon&#44 a huge dark object above my home.,us,8/7/2007,9/1/1971 22:30,about 25min.,1500.0,42.7966667,-85.8616667,circle,mi
73315,onawa,Saucer shaped object with square red lights moves slowly over small Iowa town.,us,1/10/2009,9/1/1972 10:00,3 min,180.0,42.0266667,-96.0969444,disk,ia
73316,lago vista,star like distance and appearance of many lights moving in formation,us,4/27/2004,9/1/1972 19:00,30 mins+,1800.0,30.46,-97.9880556,light,tx
73317,loveland,A huge&#44 silver&#44 saucer-shaped object appeared in the sky.  It suddenly zipped right over our backyard where it stopped &amp; hovered about,us,5/11/2000,9/1/1972 22:00,5-10 minutes,600.0,39.26888889999999,-84.26388890000001,disk,oh
73318,robbins afb,GEORGIA UFO GROUP REPORT:  Old UFO report circa 1973: large blue stationary object.,,2/14/2006,9/1/1973 20:00,10-20 min,1200.0,32.640001,-83.591719,circle,ga
73319,elmira (canada),it made no sound as the silver/grey craft slowly moved across the partly cloudy summer day sky,ca,2/18/2001,9/1/1974 16:00,4 to 5 minutes,300.0,46.433333000000005,-62.066667,triangle,on
73320,cumberland,wife &amp; I were coming down the long curve on US 40 east of cumberland Md. Damned comp wouldnt accept time of 1730&#44 just starting to get,us,12/16/2005,9/1/1974 17:30,30 min,1800.0,39.6527778,-78.7627778,light,md
73321,auburn/montgomery (between),A flattened &quot;thread spool&quot; shaped object with alternating white and red lights passing approximately 500 feet above us. 1/2 hour durati,,10/31/2003,9/1/1974 20:00,30 minutes,1800.0,32.369746,-86.17665799999999,rectangle,al
73322,bremen,saw disk shaped object out of window,us,10/30/2006,9/1/1974 21:00,5 seconds,5.0,41.446388899999995,-86.14805559999999,disk,in
73323,sitka (north of&#44 st. john bay),On hunting trip&#44 woke to see object hovering over bay and &quot;navigating&quot; up the bay and up the head waters and out of sight over hillside,us,1/28/1999,9/1/1974 23:00,5 min,300.0,57.0530556,-135.33,disk,ak
73324,fullerton (north of anaheim...i.e.disneyland),The craft resembled a large balloon. I mean it had a basket&#44 and some type of revolving cone-thing. Now put a cone on its side&#44 the con,us,2/16/1999,9/1/1975 20:00,thirty min,1800.0,33.8702778,-117.92444440000001,other,ca
73325,independence,disk shape revolving around tv tower,us,2/14/2006,9/1/1975 20:00,1 min,60.0,39.091111100000006,-94.4152778,disk,mo
73326,valencia,In Valencia&#44 Ca. the craft I was watching&#44 was watching me.,us,12/7/2006,9/1/1975 22:00,15 minutes,900.0,34.443611100000005,-118.6086111,oval,ca
73327,canon city,Aug 1976  Canon City Colo      Disk shap  duration    2 min   just came over mountain and flew by,us,2/18/2011,9/1/1976 04:00,2 min,120.0,38.4,-105.21666670000002,oval,co
73328,san antonio,i was about 7years old. my parents and sister and brother were sitting at the table eating breakfast when the greyish metalic sphere hi,us,7/5/2008,9/1/1976 09:00,5 seconds,5.0,29.423888899999998,-98.4933333,sphere,tx
73329,st. agatha,This very bright light getting brighter and not moving&#44  I kept my eyes on it &#44,us,2/18/2001,9/1/1976 19:00,10 minutes,600.0,47.243055600000005,-68.3141667,light,me
73330,burlington (canada),Massive array of lights roughly 60 feet in the air pass directly overhead&#44 at low speed&#44 totally silent.,ca,4/18/2012,9/1/1976 20:00,10 minutes,600.0,43.316666999999995,-79.8,unknown,on
73331,lighthouse point,Saw a saucer with extreme brightness&#44 spinning rapidy&#44 with windows surrounding the ship&#44 and no sound.,us,9/21/2000,9/1/1976 21:00,10 minutes,600.0,26.275277799999998,-80.0875,disk,fl
73332,washougal,Red light in sky&#44 in evening&#44 stayed in place for 15 to 20 minutes.,us,2/7/2014,9/1/1976 22:00,20 minutes,1200.0,45.5827778,-122.3522222,light,wa
73333,belzoni,Spotted air craft hubbering about 1/2 out infront of us as we got out of our car. Stood and watched it for 15-20min. until it sped away,us,4/26/1999,9/1/1976 22:30,15-20 min.,1200.0,33.1841667,-90.4891667,light,ms
73334,ahwahnee,Huge fireball hit and one big or three smaller  crafts with blue lights came from where it hit the ground,us,3/11/2003,9/1/1976 23:00,2 minutes,120.0,37.36555560000001,-119.72527779999999,fireball,ca
